Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000]
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nicaragua,NIC,2.43873520154081,3.03165698893271,4.25073460780206,16.6642083456955,21.7912860751004,4.7320335639175,10.4340024668454,11.8524710366933,3.7712664622064,31.6584809381428,36.978627995653,11.7211186604511,16.7457158915984,11.0019874269431,38.9619986631187,167.188970705237,281.46019588996,523.080952296513,13611.6348185375,4711.1695519693,5016.10794966852,4523.63188346094,23.6653119694809,20.3916250947571,133.704797709166,13.3926837524026,9.60681286189524,9.77799313905811,14.0284877537173,9.22623261781912,8.56622837516025
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Niger,NER,7.13664380039545,0.599832909912521,3.36117736823689,35.8375042561604,7.64725898697904,-6.39280247970663,12.4163541216953,15.7477949925742,11.2113515016096,4.58651993689902,21.0948215766415,11.4999913527617,10.0000183961739,7.79998461098248,11.7174933871685,-5.90018028297776,-4.20027868322548,1.68456342698155,-5.29999776973314,1.39998635545074,39.3599542768174,-2.64074327848432,-5.20193713950451,-3.86881350357649,22.2143675430414,4.24946132149574,6.96863494436168,6.99168132354842,6.07816268572259,0.37974663716507,3.17839370074471
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nigeria,NGA,51.2784813315754,1.34803424937029,2.89286810574893,5.34683656411752,43.9463679229523,23.5007902619413,14.3531853680082,10.7137537864287,13.9147450209547,11.4887631446863,12.4196622417449,219.002843997422,14.802551915567,19.5689498879398,5.65366409471567,6.92776915568827,5.41545258428278,19.6694755984806,20.1771261186241,28.9696733926063,6.66894186986168,18.8639068014772,46.7523553581667,41.639058719839,43.2964642936651,75.4016531897357,26.4910898564523,5.05534593106086,6.00934430361066,13.4305716350796,22.6737374008784
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.9213213804937,1271.66403962857,442.129422476342,151.885706190481,17.0916163109023,2.86482093164999,3.92928882813115,1.3917089531508,2.73806691562446,8.17838315960276
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Norway,NOR,13.1749107289234,6.38311475726425,5.51748973687425,8.68456500073631,11.3720422702008,8.88515437426281,7.84057449369323,8.16973427701291,6.2604949104083,5.70260051363493,13.1264999792218,12.879146874514,10.5099726139037,6.96215826330841,6.21006186599382,5.19792264477363,-0.550799470861293,7.2212546815901,4.86846058528249,5.61226799271172,3.81157220338331,2.21180066239859,-0.639759770603149,2.29292031803006,-0.15599774778363,3.06141927718748,4.26149805055043,2.78575837842637,-0.692592276644049,6.62302293772699,15.3333099619942
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Oman,OMN,-6.22950123645815,16.0920634230195,2.48097455097557,40.3094896451577,200.986380539407,2.37423395085005,1.30002079495506,6.00009610456023,3.80228395567366,30.582273455206,51.105033515743,3.67986010518881,-6.72021067487155,-9.99902442030617,-4.71829853647446,-0.512003454987905,-20.6347047658614,11.1778505668217,1.31896903735725,-2.74846726711075E-07,24.8409243752035,-8.49809172521729,1.27307515250858,-5.38937304147098,-0.45045478529012,1.75616644146506,7.41575027535883,-2.23523415911629,-13.8965627061943,11.0382944317452,17.4087250881439
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Pakistan,PAK,3.70835302222321,5.87049050521766,6.77457514090696,15.3014735392057,26.0737017850942,21.0980989103002,11.5024598958539,10.5066658939712,8.98234569588423,6.53340007195871,9.00820936080487,10.0773395761492,9.37164773700401,5.27408362910478,9.65355445237532,4.53494278712631,3.29200083720467,4.51820577773638,9.6175606497841,8.58504801718831,6.45199916791368,13.4924162537386,10.2014077624499,8.83855312801658,13.0284160488383,13.0064844676827,8.37360999429005,13.3835146388134,7.52603689573743,5.8622861837059,68.0104449967303
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Panama,PAN,3.42243778698798,2.90333953616798,4.99802093781068,8.54222579057193,11.6113797580011,9.38283447304664,4.53451187762784,4.65679534190622,7.92135642514292,9.24521795149691,10.1405046904858,3.64216561239212,4.87168495166135,7.49695684710841,1.62926324228307,0.809565219807396,0.338449386266831,2.28930265168405,-0.191929168114726,-1.27655819583423,0.565205375241405,0.492796330826778,5.06105950933117,3.55470473077992,3.67974541012374,0.46670710183605,-0.942383780493813,1.60883903256781,0.997519102698746,0.842386950788267,-1.24818186245385
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Papua New Guinea,PNG,5.65136294376352,3.41352952874581,7.13256642896076,19.7375060864035,8.92002689753244,2.26931250527028,19.7180633966565,7.43782515703944,-2.03047314024751,16.0998420454896,7.09131507200217,-1.30360236083642,3.67880154616576,18.6599603587854,7.43829290818989,1.62013834123726,1.35686908763664,7.9715999600602,7.92423698484919,-2.54065314746838,4.13823158649787,6.9948548910578,2.87598128685119,-2.4958024652146,7.25308848242234,15.8513307936034,1.81187812495239,8.42636158197807,14.5438540145621,11.0688942082222,13.1024180405978
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Paraguay,PRY,1.26435113386808,5.90078043609425,8.52314979368313,20.6410911507838,23.5875248004866,6.07569282927092,4.54050690606975,10.4484387533464,9.21736287973791,19.3212663608418,16.534944617499,15.8261734027961,5.47461734334969,15.9078209005113,28.8420858784008,26.1313301184776,26.896747649867,27.9690683037033,27.2355212990878,31.454919599939,36.607531327035,25.1198370187067,14.0829206349286,12.2200349582446,12.5733704419943,11.076427188031,11.4214482360733,3.41098924066357,16.2585763328884,10.6801279115958,14.6645054427207
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Peru,PER,11.9810899436794,6.6403424278693,7.1294897747527,12.5755321386108,15.2334353295267,22.1915677695573,29.7129225778515,35.7413412209627,63.7382173530773,76.3498454543302,37.9299731158551,65.3305809360656,66.6633331445568,107.39685323913,108.477533234604,165.734972479311,68.3635139565209,85.6496433040751,586.278731131526,2572.32592620979,6261.2395586103,378.040578709772,69.2606176237553,46.384682865327,26.6882412349405,13.5787978771502,9.6877419612148,7.28313112865612,5.37109035742958,2.9345454117468,3.5247200388048
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Philippines,PHL,15.3021832828781,14.518766729625,6.57683199239662,17.1078394235249,32.8902841567233,9.47960394130902,8.3828496932362,8.36680465547079,9.35615313007767,14.9409675946119,14.2345925132413,11.7647469937479,8.64350807450943,14.2482177757951,52.9594507195583,17.0610147409175,2.89193638813423,7.49712585351415,9.75995911860829,9.09994145026529,12.956838354491,16.3951196436515,7.88186381097083,6.80962198656768,10.0602305107947,7.64230385497558,7.68896547846228,6.25981575579399,10.4056703614173,6.33463973024264,5.81693355937276
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2559947974759,38.6254669474972,30.6427963969414,37.234034809391,27.9376478302075,17.9523422828688,13.6665453459093,11.0217488088362,6.1645095253735,6.12336284210544
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Portugal,PRT,3.31276289283318,5.0166915667772,7.80460632032299,9.46627675078291,18.8652507537897,16.2303796468625,16.2741310000023,26.4000509298049,22.3482713213032,19.4374160813608,20.9030339029693,17.6089211854322,20.6903285723402,24.6052609652633,24.6757210005623,21.7345624619029,20.4511288225897,10.0967847739566,11.1653892011927,10.5138047920231,13.1446522349531,10.0861852678023,11.4460318136797,7.37643004499773,7.27762763113292,3.42861722997527,2.39098551097668,3.88520763490376,3.82503336507864,3.37052757718268,3.42026872745282
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Puerto Rico,PRI,4.12371165796964,5.44554418620432,4.57746494985611,4.04040438842144,6.63430395901862,7.3849283720443,2.96749897854671,4.30008965159747,5.35087861328964,5.82847656713685,8.61526273489228,9.27200377082396,6.72853720983018,5.52795113023944,4.70865202743039,2.69814433030757,3.33456826517381,3.20796942389039,3.71561202814621,2.29421371219236,11.8512386196171,3.12329748165155,2.57638033365754,1.88639080485684,3.17826454435239,2.77418243753762,3.91155277613457,1.33225023071013,6.36014257640241,1.47277776354309,3.29507190726068
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195.003978593043,199.858895609549,227.308735779621,139.023070589532,43.9334732007336,44.0022839129307,135.338399472194,48.1345197660485,49.5224630026867,43.1807891473077
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9029112575078,128.629771683447,1490.4184248448,887.840736234023,307.298056897061,144.006867163195,46.0363776683441,15.0585036426846,18.5389673419024,72.3866054661464,37.6979282123097
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Rwanda,RWA,9.93641009905699,-0.113866139275586,1.84633286505833,3.91625376991904,15.9069116079732,87.9691490777103,-1.89108756051905,13.5114663006498,3.66473890309729,6.06528570697142,3.06477515342858,7.71070181644285,4.88318031485882,2.44921264421902,16.8566892652157,4.56412999960378,-7.02173255141307,0.665276478885318,2.22537632565513,5.29708676008072,13.4614689148494,14.9789364261675,7.28328316123157,13.8705025888001,17.191302907218,51.2665830497826,10.9214157534778,15.6215024476197,2.22820064781288,11.1137492277825,3.2749984417062
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8967657135287,15.8656401004948,1.5389822530985,-0.309706014589196,4.5174287763184,18.3739884358532,-2.79209420787217,9.00643950307933,6.11137370971481,8.56596841977273,0.654729967403767,68.2279527798493,-6.97546285989371,4.59005094492848,11.8364073965688,3.41364075045701,1.12623382889694,2.07489862101478
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.82751509450425,1.55463608639049,2.56773358739586
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Saudi Arabia,SAU,-24.440123552825,10.5477429381336,1.07603342112287,11.3940363041529,150.353256360264,12.0609442102189,16.5536107279147,8.08162066206881,10.0861796305676,23.0985487326661,37.8140459807725,11.7112957452243,6.31191479226445,1.19664900155188,-0.922754272740434,-1.03887538833159,-26.8701069022088,6.74143392296887,-8.94864410885107,8.57754570399941,7.10170710379914,-2.2625077231037,-0.296624589002491,-1.6643093908593,1.09494979683471,5.81822221184163,7.84292172669198,3.45976173276827,-13.9338036080995,14.4884397245598,10.9479207123033
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Senegal,SEN,2.0428603536138,3.0018083172566,4.10363946619412,7.68439771269558,16.761195079324,11.6291444872522,3.78921485584216,8.16395466890485,6.77263191828155,9.70658132140881,5.4560401274267,11.0477932212242,9.72205568294373,9.29205468630911,7.72247004475221,8.89221275604793,5.53608293030337,-1.73595432904898,-1.14033178200231,2.17022646198564,-0.166872375317354,-0.923678429871956,-0.827466513277315,0.0842697584777454,34.0413670820881,7.11300728573589,4.16151734103398,1.97782917379958,2.77903090647411,-0.525447722709572,1.3086598487922
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.0326794603107,20.8587311971357,24.4139511815425,27.8958985102444,80.992656389848
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Seychelles,SYC,2.90537958057394,1.57443034066502,27.7112179206904,12.5480739982371,20.9343671492247,13.5072364503849,9.13417048581313,43.8052476889392,-0.455239465939925,17.009968356335,31.035921523385,7.3466517986335,1.7261242842133,3.18700462113296,3.13324519362108,2.27941119303721,5.74667773898996,3.67382336512266,3.92875253525872,2.12576588305176,6.37017751588742,-2.04315669111091,4.66825525992283,3.02831268774926,2.65603359305877,-2.07293038336191,-6.08026715563722,0.874655608207902,10.4117836445154,2.05663474416527,1.25194515123741
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sierra Leone,SLE,-2.14247395624453,-6.92936517596317,5.95027921157384,23.2251583401344,14.1609091616266,8.86873963067123,8.28420529509475,19.746948037517,23.850113641505,11.5357122877818,-6.00873453739025,8.6983122417806,18.5016273129959,19.4389560096229,39.7672585964689,68.8897142768521,78.5037957974299,165.676640000316,64.2882480620587,61.4912768526919,70.5915492458487,128.761666613631,82.023579840279,26.7363212387903,25.0620437520758,33.5979877376705,29.5804868075411,2.25276836625179,23.775122880697,17.1938519293377,3.28114136455646
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Singapore,SGP,1.54696201847693,4.85354530242307,5.72602281502184,13.2098511250541,16.315573040436,2.88902717475952,1.71985346383113,2.0066785459034,4.04187885560737,5.2354005316555,11.1271090045314,5.87548935259991,4.53295551219097,3.17143964984059,0.787919952347593,-1.46548381178779,-1.25281578687675,0.532427941572664,5.43072131692747,4.15917047818115,4.69742330546458,4.43534521070245,1.38770305954598,3.45618677483372,3.46273962769924,3.17627830929234,1.50622281220359,1.08499221815259,-1.32884855456203,-3.57782977150977,3.86347751783269
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.577911719693,13.4484864487778,9.89107061311299,4.53845765872902,4.78876827484636,4.85331681891394,7.21505253628003,9.48953277606826
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4524565649195,8.43083359163532,7.42803135144744,6.5314195214609,5.56526765538521
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,13.1443402812251,12.9976793751235,6.95012054198814,10.9223176277395,9.4091892200255,5.09796961147002,11.4942569245607,16.8120453528425,3.45363975095422,34.1069390657288,7.24567442012017,13.1570526040328,17.0186132550504,27.9370884948888,9.53881927848347,12.0838917199116,8.47322244221299,11.1526820904396,7.67457922142414,5.55906379443005
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Somalia,SOM,0.688919330752455,1.84375810723097,11.9902115114605,11.613334407858,13.0714237783859,16.8786199809952,14.7313164665514,9.79471491224135,14.6367490372443,13.0484403521017,100.903175111757,20.1260181772236,26.8305926141784,32.0053648577036,71.6705200148167,29.6089683348948,33.5268176519481,32.6547694705621,69.8473700881734,97.416672627222,215.466800659658,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Africa,ZAF,4.69053537939482,5.94440692526648,10.7214983484777,17.1272320140504,14.8176062024799,10.9448052413917,10.2919849515809,10.2564839551274,10.5206209730623,13.9617448705515,23.0461655206101,11.4064266045382,14.5536580308889,17.0691205854565,11.1505445547794,16.1443312605572,16.656865772349,14.8480301619174,15.4208324168045,17.0816612788057,15.4454404639221,15.6545219222237,14.7140252811412,13.3642582610797,9.81218708489008,10.8383194557783,8.02208799242219,8.13743291858027,8.07573837316775,6.88883410122743,9.18219141567356
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Spain,ESP,9.0667512101784,7.84602416077047,8.51792319133997,11.8495945524739,15.9451123890719,16.7817817436917,16.4899215859322,23.383070108338,20.631041966911,16.9316307910368,13.3548272350913,12.3511924880062,13.5823233971235,11.8842454447262,10.864733440409,8.59547948982573,10.8788168280312,5.94419802288706,5.93612636857472,6.89619417555912,7.32625092001946,6.93513966316581,6.71077117808312,4.53724126311641,3.87984191925736,4.93312981120783,3.4600912454728,2.355985604347,2.5666017086474,2.54111013269167,3.32975470875705
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sri Lanka,LKA,12.5084703962912,1.4984526962858,8.96686002388829,12.7485944925573,24.3787426276793,5.35029466941981,9.97557315179503,14.691083615838,10.9178858054688,15.3972960659161,19.9775120060464,20.8853013323648,12.1010603605451,16.9068302725259,20.3005158881012,0.583905559493573,5.91728493274992,7.75149159408137,10.1170340331736,10.9231572567731,20.0632752884552,10.6240231643885,9.40370611580596,9.88439431062804,9.77058482007504,9.3034396278523,10.8174557970975,8.92446881960332,9.21416012598122,4.16270115884763,7.27743020932476
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,6.91511034230714,10.625525795504,7.29119208424707,16.3563233341415,5.76682868672047,-0.194146962278353,4.25851652009244,3.71190961041509,6.19676818536649,6.10621614011968,7.01092521196738,5.68893659993266,7.60302634203465,3.43921877652862,5.29731458386074,1.99085029890244,6.27211761970925,0.783506444546504,0.645815916917087,4.91515472666765,2.80018158531561,2.7800211954283,-5.75137393409402
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,7.35599941278882,-7.64120612001872,2.39065814635357,18.9865253283921,4.45086845341632,4.48351413387438,6.28709618836054,0.437892645691178,3.94092337206962,8.38221708688111,5.48232034728547,1.74518377711135,1.00434947149506,2.57871402738749,5.06514405944434,0.461968849055452,2.87370178549085,2.43023787455614,2.33253225134298,1.11583405037081
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Vincent and the Grenadines,VCT,0.0586218215119345,4.22366215702186,6.36318854962322,25.4343178546299,25.4476253225517,15.4691435741332,7.71460394626908,37.2534769096528,12.3039547432825,13.0259741062034,13.0535457865899,18.5131161848133,6.65911944836076,5.18744449435671,3.62027232533195,1.58546227410905,4.58356264544078,8.68422938646509,0.216495440517008,5.50083769490186,7.47199039979414,4.82665636462241,2.53540643197381,-1.19518312627417,2.37029691590674,1.31150699693903,3.56525876147333,1.35884176013687,3.2110019999291,1.81729585257806,7.76171479001309
